"ds","trend","additive_terms","additive_terms_lower","additive_terms_upper","yearly","yearly_lower","yearly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
2001-11-01,855816.992531872,-156814.493497284,-156814.493497284,-156814.493497284,-156814.493497284,-156814.493497284,-156814.493497284,0,0,0,623279.421204253,775385.35211474,855816.992531872,855816.992531872,699002.499034588
2001-12-01,855146.706562382,-223391.280724216,-223391.280724216,-223391.280724216,-223391.280724216,-223391.280724216,-223391.280724216,0,0,0,554943.595661988,712599.794775366,855146.706562382,855146.706562382,631755.425838166
2002-01-01,854454.077727242,-226446.749074307,-226446.749074307,-226446.749074307,-226446.749074307,-226446.749074307,-226446.749074307,0,0,0,554822.577000385,708316.659643437,854454.077727242,854454.077727242,628007.328652934
2002-02-01,853761.448892102,-182469.974777073,-182469.974777073,-182469.974777073,-182469.974777073,-182469.974777073,-182469.974777073,0,0,0,597702.692732045,742745.34434974,853761.448892102,853761.448892102,671291.474115029
2002-03-01,853135.848653911,94565.7767660851,94565.7767660851,94565.7767660851,94565.7767660851,94565.7767660851,94565.7767660851,0,0,0,871175.48222426,1021985.03023495,853135.848653911,853135.848653911,947701.625419996
2002-04-01,852443.219818771,224223.637661472,224223.637661472,224223.637661472,224223.637661472,224223.637661472,224223.637661472,0,0,0,999122.49274667,1152459.02787133,852443.219818771,852443.219818771,1076666.85748024
2002-05-01,848286.466423453,200344.079097763,200344.079097763,200344.079097763,200344.079097763,200344.079097763,200344.079097763,0,0,0,976925.925338914,1118941.42496647,848286.466423453,848286.466423453,1048630.54552122
2002-06-01,843991.154581624,132576.491552779,132576.491552779,132576.491552779,132576.491552779,132576.491552779,132576.491552779,0,0,0,906336.835352742,1051041.44395535,843991.154581624,843991.154581624,976567.646134403
2002-07-01,839834.401186306,115166.179889854,115166.179889854,115166.179889854,115166.179889854,115166.179889854,115166.179889854,0,0,0,878746.657928135,1022766.13939803,839834.401186306,839834.401186306,955000.58107616
2002-08-01,835539.089344478,17283.4608616765,17283.4608616765,17283.4608616765,17283.4608616765,17283.4608616765,17283.4608616765,0,0,0,781416.467204185,927923.341416564,835539.089344478,835539.089344478,852822.550206154
2002-09-01,831243.777502649,-19830.1887849499,-19830.1887849499,-19830.1887849499,-19830.1887849499,-19830.1887849499,-19830.1887849499,0,0,0,734949.454756507,893030.421765475,831243.777502649,831243.777502649,811413.588717699
2002-10-01,827087.024107331,-91212.5426155209,-91212.5426155209,-91212.5426155209,-91212.5426155209,-91212.5426155209,-91212.5426155209,0,0,0,662666.754298376,810912.149592592,827087.024107331,827087.024107331,735874.48149181
2002-11-01,822791.712265502,-172587.037120362,-172587.037120362,-172587.037120362,-172587.037120362,-172587.037120362,-172587.037120362,0,0,0,576933.025931941,724442.866213941,822791.712265502,822791.712265502,650204.67514514
2002-12-01,818634.958870184,-241327.726910858,-241327.726910858,-241327.726910858,-241327.726910858,-241327.726910858,-241327.726910858,0,0,0,500640.746409804,650458.996482907,818634.958870184,818634.958870184,577307.231959327
2003-01-01,814339.647028356,-221197.629670935,-221197.629670935,-221197.629670935,-221197.629670935,-221197.629670935,-221197.629670935,0,0,0,518238.294709938,658784.756538467,814339.647028356,814339.647028356,593142.017357421
2003-02-01,810044.502030636,-164537.856439918,-164537.856439918,-164537.856439918,-164537.856439918,-164537.856439918,-164537.856439918,0,0,0,576396.479099861,718857.845850351,810044.502030636,810044.502030636,645506.645590718
2003-03-01,806165.016226244,93698.4407353668,93698.4407353668,93698.4407353668,93698.4407353668,93698.4407353668,93698.4407353668,0,0,0,825802.223806675,968643.088235304,806165.016226244,806165.016226244,899863.456961611
2003-04-01,801869.871228524,220215.623326828,220215.623326828,220215.623326828,220215.623326828,220215.623326828,220215.623326828,0,0,0,949078.822428247,1094092.93035844,801869.871228524,801869.871228524,1022085.49455535
2003-05-01,797713.279295247,184659.593524646,184659.593524646,184659.593524646,184659.593524646,184659.593524646,184659.593524646,0,0,0,908172.931453168,1056885.41224027,797713.279295247,797713.279295247,982372.872819892
2003-06-01,793418.134297527,132888.450521514,132888.450521514,132888.450521514,132888.450521514,132888.450521514,132888.450521514,0,0,0,848908.253938212,997529.297016261,793418.134297527,793418.134297527,926306.584819041
2003-07-01,789261.542364249,118515.714615856,118515.714615856,118515.714615856,118515.714615856,118515.714615856,118515.714615856,0,0,0,828388.511644502,974667.124732044,789261.542364249,789261.542364249,907777.256980105
2003-08-01,784966.39736653,22606.1556965599,22606.1556965599,22606.1556965599,22606.1556965599,22606.1556965599,22606.1556965599,0,0,0,734148.063303546,877109.560434552,784966.39736653,784966.39736653,807572.55306309
2003-09-01,780671.25236881,-9383.99861493979,-9383.99861493979,-9383.99861493979,-9383.99861493979,-9383.99861493979,-9383.99861493979,0,0,0,697228.908735411,848931.826671917,780671.25236881,780671.25236881,771287.25375387
2003-10-01,776514.660435533,-82762.3312221569,-82762.3312221569,-82762.3312221569,-82762.3312221569,-82762.3312221569,-82762.3312221569,0,0,0,618322.418947284,770118.985979734,776514.660435533,776514.660435533,693752.329213376
2003-11-01,772737.323090576,-188762.341744001,-188762.341744001,-188762.341744001,-188762.341744001,-188762.341744001,-188762.341744001,0,0,0,510412.662302447,655226.044275088,772737.323090576,772737.323090576,583974.981346575
2003-12-01,769081.835337393,-258842.141651449,-258842.141651449,-258842.141651449,-258842.141651449,-258842.141651449,-258842.141651449,0,0,0,441264.79711295,586099.208098766,769081.835337393,769081.835337393,510239.693685943
2004-01-01,765304.497992437,-215290.297752778,-215290.297752778,-215290.297752778,-215290.297752778,-215290.297752778,-215290.297752778,0,0,0,472355.320027147,623722.844869022,765304.497992437,765304.497992437,550014.200239658
2004-02-01,761527.16064748,-146474.094942973,-146474.094942973,-146474.094942973,-146474.094942973,-146474.094942973,-146474.094942973,0,0,0,534390.138423809,686867.563117293,761527.16064748,761527.16064748,615053.065704508
2004-03-01,757993.52248607,94964.579669216,94964.579669216,94964.579669216,94964.579669216,94964.579669216,94964.579669216,0,0,0,777737.711513348,931739.702315717,757993.52248607,757993.52248607,852958.102155286
2004-04-01,754216.185141113,231070.710775011,231070.710775011,231070.710775011,231070.710775011,231070.710775011,231070.710775011,0,0,0,914739.26552406,1061708.35263213,754216.185141113,754216.185141113,985286.895916124
2004-05-01,750560.69738793,231839.573822766,231839.573822766,231839.573822766,231839.573822766,231839.573822766,231839.573822766,0,0,0,910321.880596164,1056539.79107272,750560.69738793,750560.69738793,982400.271210696
2004-06-01,746783.360042974,132982.400639482,132982.400639482,132982.400639482,132982.400639482,132982.400639482,132982.400639482,0,0,0,802228.273717722,954324.816042413,746783.360042974,746783.360042974,879765.760682455
2004-07-01,743127.87228979,109108.984182728,109108.984182728,109108.984182728,109108.984182728,109108.984182728,109108.984182728,0,0,0,776953.28486631,930043.176672813,743127.87228979,743127.87228979,852236.856472519
2004-08-01,741686.729541065,7129.61743148573,7129.61743148573,7129.61743148573,7129.61743148573,7129.61743148573,7129.61743148573,0,0,0,678503.464621841,819193.015030254,741686.729541065,741686.729541065,748816.34697255
2004-09-01,740245.586792339,-40899.7868197521,-40899.7868197521,-40899.7868197521,-40899.7868197521,-40899.7868197521,-40899.7868197521,0,0,0,626910.167199666,773244.403215209,740245.586792339,740245.586792339,699345.799972587
2004-10-01,738850.932519379,-109643.208390685,-109643.208390685,-109643.208390685,-109643.208390685,-109643.208390685,-109643.208390685,0,0,0,554849.542264648,707618.103464454,738850.932519379,738850.932519379,629207.724128694
2004-11-01,737409.789770654,-141467.444747327,-141467.444747327,-141467.444747327,-141467.444747327,-141467.444747327,-141467.444747327,0,0,0,516907.752774313,671808.453372377,737409.789770654,737409.789770654,595942.345023326
2004-12-01,736015.135497694,-205057.563123522,-205057.563123522,-205057.563123522,-205057.563123522,-205057.563123522,-205057.563123522,0,0,0,454430.499448349,603588.345481289,736015.135497694,736015.135497694,530957.572374171
2005-01-01,734573.992748969,-231031.194560191,-231031.194560191,-231031.194560191,-231031.194560191,-231031.194560191,-231031.194560191,0,0,0,428551.854336311,581398.393974571,734573.992748969,734573.992748969,503542.798188778
2005-02-01,733132.850000243,-200244.092788529,-200244.092788529,-200244.092788529,-200244.092788529,-200244.092788529,-200244.092788529,0,0,0,454686.391553525,606146.011121174,733132.850000243,733132.850000243,532888.757211714
2005-03-01,731831.172678814,94985.9325588798,94985.9325588798,94985.9325588798,94985.9325588798,94985.9325588798,94985.9325588798,0,0,0,754154.615451843,904727.636903647,731831.172678814,731831.172678814,826817.105237694
2005-04-01,733553.213651384,227844.57149601,227844.57149601,227844.57149601,227844.57149601,227844.57149601,227844.57149601,0,0,0,886725.364201954,1030723.91625651,733553.213651384,733553.213651384,961397.785147394
2005-05-01,735219.704915162,216077.895488769,216077.895488769,216077.895488769,216077.895488769,216077.895488769,216077.895488769,0,0,0,881790.635750842,1026006.13999525,735219.704915162,735219.704915162,951297.600403931
2005-06-01,736941.745887732,132609.63496476,132609.63496476,132609.63496476,132609.63496476,132609.63496476,132609.63496476,0,0,0,796469.529857303,945291.882471514,736941.745887732,736941.745887732,869551.380852493
2005-07-01,738608.23715151,112028.950834005,112028.950834005,112028.950834005,112028.950834005,112028.950834005,112028.950834005,0,0,0,779476.551688699,928229.091531223,738608.23715151,738608.23715151,850637.187985515
2005-08-01,740330.278124081,12121.1643289308,12121.1643289308,12121.1643289308,12121.1643289308,12121.1643289308,12121.1643289308,0,0,0,680662.818965592,823316.211698895,740330.278124081,740330.278124081,752451.442453011
2005-09-01,742052.319096651,-30340.9712274303,-30340.9712274303,-30340.9712274303,-30340.9712274303,-30340.9712274303,-30340.9712274303,0,0,0,637020.878153548,782490.288416645,742052.319096651,742052.319096651,711711.347869221
2005-10-01,743718.810360429,-100175.201143318,-100175.201143318,-100175.201143318,-100175.201143318,-100175.201143318,-100175.201143318,0,0,0,570412.144061665,715820.529498348,743718.810360429,743718.810360429,643543.60921711
2005-11-01,745440.851332999,-156814.49349729,-156814.49349729,-156814.49349729,-156814.49349729,-156814.49349729,-156814.49349729,0,0,0,520666.077824068,662669.336600854,745440.851332999,745440.851332999,588626.357835709
2005-12-01,747107.342596777,-223391.28072425,-223391.28072425,-223391.28072425,-223391.28072425,-223391.28072425,-223391.28072425,0,0,0,451077.078488197,598035.280351125,747107.342596777,747107.342596777,523716.061872527
2006-01-01,748506.605154226,-226446.749074314,-226446.749074314,-226446.749074314,-226446.749074314,-226446.749074314,-226446.749074314,0,0,0,446351.688252989,594215.973545467,748506.605154226,748506.605154226,522059.856079912
2006-02-01,749905.867711676,-182469.974777153,-182469.974777153,-182469.974777153,-182469.974777153,-182469.974777153,-182469.974777153,0,0,0,497103.208199094,644451.470701407,749905.867711676,749905.867711676,567435.892934523
2006-03-01,751169.717763565,94565.776766083,94565.776766083,94565.776766083,94565.776766083,94565.776766083,94565.776766083,0,0,0,770398.443990123,919603.672180377,751169.717763565,751169.717763565,845735.494529648
2006-04-01,752568.980321015,224223.637661446,224223.637661446,224223.637661446,224223.637661446,224223.637661446,224223.637661446,0,0,0,904836.292703652,1047162.94416794,752568.980321015,752568.980321015,976792.617982461
2006-05-01,753923.105376611,200344.079097705,200344.079097705,200344.079097705,200344.079097705,200344.079097705,200344.079097705,0,0,0,875566.570660235,1029880.95514608,753923.105376611,753923.105376611,954267.184474316
2006-06-01,755322.367934061,132576.491552786,132576.491552786,132576.491552786,132576.491552786,132576.491552786,132576.491552786,0,0,0,811011.574407656,965612.794640017,755322.367934061,755322.367934061,887898.859486847
2006-07-01,756676.492989657,115166.179889911,115166.179889911,115166.179889911,115166.179889911,115166.179889911,115166.179889911,0,0,0,796891.643530627,946756.487810738,756676.492989657,756676.492989657,871842.672879568
2006-08-01,758075.755547106,17283.4608616263,17283.4608616263,17283.4608616263,17283.4608616263,17283.4608616263,17283.4608616263,0,0,0,702331.483943168,849077.87105532,758075.755547106,758075.755547106,775359.216408733
2006-09-01,759475.018104556,-19830.1887849453,-19830.1887849453,-19830.1887849453,-19830.1887849453,-19830.1887849453,-19830.1887849453,0,0,0,660718.956062891,814493.125468935,759475.018104556,759475.018104556,739644.82931961
2006-10-01,760290.527986754,-91212.5426155246,-91212.5426155246,-91212.5426155246,-91212.5426155246,-91212.5426155246,-91212.5426155246,0,0,0,591043.460292427,746226.94467022,760290.527986754,760290.527986754,669077.985371229
2006-11-01,761133.221531692,-172587.037120334,-172587.037120334,-172587.037120334,-172587.037120334,-172587.037120334,-172587.037120334,0,0,0,515121.785261754,663233.098085196,761133.221531692,761133.221531692,588546.184411359
2006-12-01,761948.731413891,-241327.726910835,-241327.726910835,-241327.726910835,-241327.726910835,-241327.726910835,-241327.726910835,0,0,0,441759.039719323,598049.053966874,761948.731413891,761948.731413891,520621.004503056
2007-01-01,762791.424958829,-221197.629670959,-221197.629670959,-221197.629670959,-221197.629670959,-221197.629670959,-221197.629670959,0,0,0,469227.985026033,615738.654113987,762791.424958829,762791.424958829,541593.79528787
2007-02-01,763634.118503767,-164537.856439964,-164537.856439964,-164537.856439964,-164537.856439964,-164537.856439964,-164537.856439964,0,0,0,527245.519320421,676822.070220096,763634.118503767,763634.118503767,599096.262063803
2007-03-01,764395.261060486,93698.4407353432,93698.4407353432,93698.4407353432,93698.4407353432,93698.4407353432,93698.4407353432,0,0,0,786227.693410821,942083.714166497,764395.261060486,764395.261060486,858093.701795829
2007-04-01,765237.954605424,220215.623326865,220215.623326865,220215.623326865,220215.623326865,220215.623326865,220215.623326865,0,0,0,914406.905980487,1060259.8158994,765237.954605424,765237.954605424,985453.577932289
2007-05-01,766053.464487623,184659.593524663,184659.593524663,184659.593524663,184659.593524663,184659.593524663,184659.593524663,0,0,0,881329.772617978,1025242.90140919,766053.464487623,766053.464487623,950713.058012286
2007-06-01,766896.158032561,132888.450521468,132888.450521468,132888.450521468,132888.450521468,132888.450521468,132888.450521468,0,0,0,824935.488989825,974368.823815443,766896.158032561,766896.158032561,899784.608554029
2007-07-01,766708.190285866,118515.714615871,118515.714615871,118515.714615871,118515.714615871,118515.714615871,118515.714615871,0,0,0,810445.87711809,959523.132500668,766708.190285866,766708.190285866,885223.904901738
2007-08-01,766513.956947615,22606.1556965044,22606.1556965044,22606.1556965044,22606.1556965044,22606.1556965044,22606.1556965044,0,0,0,714077.368453951,861979.360012467,766513.956947615,766513.956947615,789120.11264412
2007-09-01,766319.723609364,-9383.99861483269,-9383.99861483269,-9383.99861483269,-9383.99861483269,-9383.99861483269,-9383.99861483269,0,0,0,682658.686293231,837333.258774216,766319.723609364,766319.723609364,756935.724994532
2007-10-01,766131.75586267,-82762.3312221001,-82762.3312221001,-82762.3312221001,-82762.3312221001,-82762.3312221001,-82762.3312221001,0,0,0,612546.272281445,761237.645267265,766131.75586267,766131.75586267,683369.42464057
2007-11-01,765937.522524419,-188762.341744037,-188762.341744037,-188762.341744037,-188762.341744037,-188762.341744037,-188762.341744037,0,0,0,500713.681946814,654257.232998512,765937.522524419,765937.522524419,577175.180780382
2007-12-01,765749.554777724,-258842.141651559,-258842.141651559,-258842.141651559,-258842.141651559,-258842.141651559,-258842.141651559,0,0,0,436112.915886041,577784.706760563,765749.554777724,765749.554777724,506907.413126166
2008-01-01,765555.321439473,-215290.297752769,-215290.297752769,-215290.297752769,-215290.297752769,-215290.297752769,-215290.297752769,0,0,0,476288.878102937,620262.29850037,765555.321439473,765555.321439473,550265.023686704
2008-02-01,765361.088101222,-146474.094942954,-146474.094942954,-146474.094942954,-146474.094942954,-146474.094942954,-146474.094942954,0,0,0,551868.286849692,697979.4029961,765361.088101222,765361.088101222,618886.993158268
2008-03-01,764805.158132932,94964.579669112,94964.579669112,94964.579669112,94964.579669112,94964.579669112,94964.579669112,0,0,0,785767.137469126,932739.851868059,764805.158132932,764805.158132932,859769.737802044
2008-04-01,764210.888166827,231070.710775078,231070.710775078,231070.710775078,231070.710775078,231070.710775078,231070.710775078,0,0,0,920703.561926801,1073267.61635636,764210.888166827,764210.888166827,995281.598941905
2008-05-01,763635.78819963,231839.573822636,231839.573822636,231839.573822636,231839.573822636,231839.573822636,231839.573822636,0,0,0,919694.669872296,1072389.19004208,763635.78819963,763635.78819963,995475.362022266
2008-06-01,763041.518233526,132982.40063953,132982.40063953,132982.40063953,132982.40063953,132982.40063953,132982.40063953,0,0,0,819367.713135458,965322.016051906,763041.518233526,763041.518233526,896023.918873056
2008-07-01,762466.418266329,109108.984182749,109108.984182749,109108.984182749,109108.984182749,109108.984182749,109108.984182749,0,0,0,796991.80841579,951069.243388137,762466.418266329,762466.418266329,871575.402449078
2008-08-01,761872.148300225,7129.61743146277,7129.61743146277,7129.61743146277,7129.61743146277,7129.61743146277,7129.61743146277,0,0,0,692851.343371959,838614.560503789,761872.148300225,761872.148300225,769001.765731688
2008-09-01,761277.878334121,-40899.7868197586,-40899.7868197586,-40899.7868197586,-40899.7868197586,-40899.7868197586,-40899.7868197586,0,0,0,652806.538918577,799271.259209345,761277.878334121,761277.878334121,720378.091514362
2008-10-01,760702.778366923,-109643.208390688,-109643.208390688,-109643.208390688,-109643.208390688,-109643.208390688,-109643.208390688,0,0,0,578982.158271048,728065.201849433,760702.778366923,760702.778366923,651059.569976236
2008-11-01,760108.508400819,-141467.444747405,-141467.444747405,-141467.444747405,-141467.444747405,-141467.444747405,-141467.444747405,0,0,0,545426.786465048,693508.954431418,760108.508400819,760108.508400819,618641.063653415
2008-12-01,759533.408661527,-205057.563123514,-205057.563123514,-205057.563123514,-205057.563123514,-205057.563123514,-205057.563123514,0,0,0,478806.683160277,625931.652398335,759533.408661527,759533.408661527,554475.845538013
2009-01-01,758939.138930925,-231031.194560193,-231031.194560193,-231031.194560193,-231031.194560193,-231031.194560193,-231031.194560193,0,0,0,451924.536678679,598315.509925449,758939.138930925,758939.138930925,527907.944370732
2009-02-01,758344.869200323,-200244.092788409,-200244.092788409,-200244.092788409,-200244.092788409,-200244.092788409,-200244.092788409,0,0,0,482871.459947829,633709.75934331,758344.869200323,758344.869200323,558100.776411914
2009-03-01,757808.10944365,94985.9325588552,94985.9325588552,94985.9325588552,94985.9325588552,94985.9325588552,94985.9325588552,0,0,0,780162.53621722,925728.190321148,757808.10944365,757808.10944365,852794.042002505
2009-04-01,757213.839713048,227844.571496003,227844.571496003,227844.571496003,227844.571496003,227844.571496003,227844.571496003,0,0,0,909411.613395702,1055380.54466767,757213.839713048,757213.839713048,985058.411209051
2009-05-01,756638.739973756,216077.89548879,216077.89548879,216077.89548879,216077.89548879,216077.89548879,216077.89548879,0,0,0,898768.651237915,1052131.72237984,756638.739973756,756638.739973756,972716.635462546
2009-06-01,756044.470243154,132609.6349648,132609.6349648,132609.6349648,132609.6349648,132609.6349648,132609.6349648,0,0,0,813094.359387069,960706.726402687,756044.470243154,756044.470243154,888654.105207954
2009-07-01,755469.370503862,112028.950833968,112028.950833968,112028.950833968,112028.950833968,112028.950833968,112028.950833968,0,0,0,790429.89873489,943648.203787515,755469.370503862,755469.370503862,867498.32133783
2009-08-01,754875.10077326,12121.1643289398,12121.1643289398,12121.1643289398,12121.1643289398,12121.1643289398,12121.1643289398,0,0,0,692124.69471538,844613.278626029,754875.10077326,754875.10077326,766996.265102199
2009-09-01,755264.486528669,-30340.9712274405,-30340.9712274405,-30340.9712274405,-30340.9712274405,-30340.9712274405,-30340.9712274405,0,0,0,651078.609514801,801706.832269845,755264.486528669,755264.486528669,724923.515301228
2009-10-01,755641.311453259,-100175.201143262,-100175.201143262,-100175.201143262,-100175.201143262,-100175.201143262,-100175.201143262,0,0,0,582480.709468912,734573.293866321,755641.311453259,755641.311453259,655466.110309996
2009-11-01,756030.697208668,-156814.493497309,-156814.493497309,-156814.493497309,-156814.493497309,-156814.493497309,-156814.493497309,0,0,0,523172.482277111,677350.322150707,756030.697208668,756030.697208668,599216.203711359
2009-12-01,756407.522133257,-223391.28072422,-223391.28072422,-223391.28072422,-223391.28072422,-223391.28072422,-223391.28072422,0,0,0,460253.302231653,604693.290090389,756407.522133257,756407.522133257,533016.241409037
2010-01-01,756796.907888667,-226446.749074305,-226446.749074305,-226446.749074305,-226446.749074305,-226446.749074305,-226446.749074305,0,0,0,466668.388980094,605345.857545296,756796.907888667,756796.907888667,530350.158814362
2010-02-01,757186.293644076,-182469.974777158,-182469.974777158,-182469.974777158,-182469.974777158,-182469.974777158,-182469.974777158,0,0,0,498000.14089498,647239.827266329,757186.293644076,757186.293644076,574716.318866918
2010-03-01,757537.996907026,94565.7767661027,94565.7767661027,94565.7767661027,94565.7767661027,94565.7767661027,94565.7767661027,0,0,0,776523.815163476,930475.069606145,757537.996907026,757537.996907026,852103.773673129
2010-04-01,757927.382662436,224223.637661512,224223.637661512,224223.637661512,224223.637661512,224223.637661512,224223.637661512,0,0,0,902126.540506917,1054583.49558987,757927.382662436,757927.382662436,982151.020323947
2010-05-01,758304.207587025,200344.079097747,200344.079097747,200344.079097747,200344.079097747,200344.079097747,200344.079097747,0,0,0,886194.623276319,1025905.50372543,758304.207587025,758304.207587025,958648.286684773
2010-06-01,758693.592388026,132576.491552746,132576.491552746,132576.491552746,132576.491552746,132576.491552746,132576.491552746,0,0,0,812626.337925141,964815.394581563,758693.592388026,758693.592388026,891270.083940772
2010-07-01,759070.416388994,115166.179889879,115166.179889879,115166.179889879,115166.179889879,115166.179889879,115166.179889879,0,0,0,800388.084857012,948851.792978809,759070.416388994,759070.416388994,874236.596278873
2010-08-01,759459.801189995,17283.4608616844,17283.4608616844,17283.4608616844,17283.4608616844,17283.4608616844,17283.4608616844,0,0,0,698655.439163158,853299.045709673,759459.801189995,759459.801189995,776743.262051679
2010-09-01,759849.185990995,-19830.1887849551,-19830.1887849551,-19830.1887849551,-19830.1887849551,-19830.1887849551,-19830.1887849551,0,0,0,670165.127160421,814489.210756469,759849.185990995,759849.185990995,740018.99720604
2010-10-01,760226.009991964,-91212.5426154986,-91212.5426154986,-91212.5426154986,-91212.5426154986,-91212.5426154986,-91212.5426154986,0,0,0,593930.0974463,744734.476470451,760226.009991964,760226.009991964,669013.467376465
2010-11-01,760615.394792964,-172587.037120447,-172587.037120447,-172587.037120447,-172587.037120447,-172587.037120447,-172587.037120447,0,0,0,515009.55724873,658178.114020138,760615.394792964,760615.394792964,588028.357672517
2010-12-01,760992.218793932,-241327.726910826,-241327.726910826,-241327.726910826,-241327.726910826,-241327.726910826,-241327.726910826,0,0,0,441236.579930201,593797.212947101,760992.218793932,760992.218793932,519664.491883106
2011-01-01,761381.603594933,-221197.629670975,-221197.629670975,-221197.629670975,-221197.629670975,-221197.629670975,-221197.629670975,0,0,0,465143.366262895,612922.868830032,761381.603594933,761381.603594933,540183.973923957
2011-02-01,761351.854336341,-164537.856439927,-164537.856439927,-164537.856439927,-164537.856439927,-164537.856439927,-164537.856439927,0,0,0,525237.840524326,672163.757110266,761351.854336341,761351.854336341,596813.997896415
2011-03-01,761324.984038259,93698.4407353636,93698.4407353636,93698.4407353636,93698.4407353636,93698.4407353636,93698.4407353636,0,0,0,777873.564127129,931264.9597742,761324.984038259,761324.984038259,855023.424773623
2011-04-01,761295.234779668,220215.623326772,220215.623326772,220215.623326772,220215.623326772,220215.623326772,220215.623326772,0,0,0,906147.406272689,1057181.43734523,761295.234779668,761295.234779668,981510.85810644
2011-05-01,761266.44517458,184659.593524712,184659.593524712,184659.593524712,184659.593524712,184659.593524712,184659.593524712,0,0,0,875511.601664768,1014055.53308946,761266.44517458,761266.44517458,945926.038699292
2011-06-01,761236.695915988,132888.450521445,132888.450521445,132888.450521445,132888.450521445,132888.450521445,132888.450521445,0,0,0,820558.439046185,966671.708484218,761236.695915988,761236.695915988,894125.146437433
2011-07-01,761207.9063109,118515.714615853,118515.714615853,118515.714615853,118515.714615853,118515.714615853,118515.714615853,0,0,0,804803.126117328,957654.62061122,761207.9063109,761207.9063109,879723.620926753
2011-08-01,761178.157052309,22606.1556963983,22606.1556963983,22606.1556963983,22606.1556963983,22606.1556963983,22606.1556963983,0,0,0,713661.965622889,862626.276270072,761178.157052309,761178.157052309,783784.312748707
2011-09-01,761148.407793717,-9383.99861485026,-9383.99861485026,-9383.99861485026,-9383.99861485026,-9383.99861485026,-9383.99861485026,0,0,0,671845.813403011,827259.358683224,761148.407793717,761148.407793717,751764.409178867
2011-10-01,761119.618188629,-82762.3312221719,-82762.3312221719,-82762.3312221719,-82762.3312221719,-82762.3312221719,-82762.3312221719,0,0,0,603735.257465076,752662.616175309,761119.618188629,761119.618188629,678357.286966457
2011-11-01,761089.868947643,-188762.341744055,-188762.341744055,-188762.341744055,-188762.341744055,-188762.341744055,-188762.341744055,0,0,0,497007.806009455,649270.858357539,761089.868947643,761089.868947643,572327.527203589
2011-12-01,761061.079359592,-258842.141651503,-258842.141651503,-258842.141651503,-258842.141651503,-258842.141651503,-258842.141651503,0,0,0,431554.407581955,576018.345287097,761061.079359592,761061.079359592,502218.937708089
2012-01-01,761031.330118607,-215290.297752778,-215290.297752778,-215290.297752778,-215290.297752778,-215290.297752778,-215290.297752778,0,0,0,471013.334119738,618969.302090098,761031.330118607,761031.330118607,545741.032365829
2012-02-01,761001.580877621,-146474.094942978,-146474.094942978,-146474.094942978,-146474.094942978,-146474.094942978,-146474.094942978,0,0,0,538253.915362331,683465.693956448,761001.580877621,761001.580877621,614527.485934643
2012-03-01,760973.750942505,94964.5796691752,94964.5796691752,94964.5796691752,94964.5796691752,94964.5796691752,94964.5796691752,0,0,0,777570.920416058,931572.579439843,760973.750942505,760973.750942505,855938.33061168
2012-04-01,760944.001701519,231070.710775095,231070.710775095,231070.710775095,231070.710775095,231070.710775095,231070.710775095,0,0,0,920848.953799335,1064274.79784427,760944.001701519,760944.001701519,992014.712476614
2012-05-01,760915.212113468,231839.57382264,231839.57382264,231839.57382264,231839.57382264,231839.57382264,231839.57382264,0,0,0,918433.72979608,1063564.70200534,760915.212113468,760915.212113468,992754.785936108
2012-06-01,760885.462872482,132982.400639428,132982.400639428,132982.400639428,132982.400639428,132982.400639428,132982.400639428,0,0,0,820854.005543931,965977.3760183,760885.462872482,760885.462872482,893867.863511911
2012-07-01,760856.673284432,109108.984182683,109108.984182683,109108.984182683,109108.984182683,109108.984182683,109108.984182683,0,0,0,793818.65483512,943894.848128114,760856.673284432,760856.673284432,869965.657467115
2012-08-01,761116.466942647,7129.61743147094,7129.61743147094,7129.61743147094,7129.61743147094,7129.61743147094,7129.61743147094,0,0,0,693427.695696581,846679.301107453,761116.466942647,761116.466942647,768246.084374118
2012-09-01,761376.260600863,-40899.7868196675,-40899.7868196675,-40899.7868196675,-40899.7868196675,-40899.7868196675,-40899.7868196675,0,0,0,645884.884179906,801588.4685806,761376.260600863,761376.260600863,720476.473781196
2012-10-01,761627.673818492,-109643.208390709,-109643.208390709,-109643.208390709,-109643.208390709,-109643.208390709,-109643.208390709,0,0,0,581549.150960263,724571.590731359,761627.673818492,761627.673818492,651984.465427783
2012-11-01,761887.467476708,-141467.444747416,-141467.444747416,-141467.444747416,-141467.444747416,-141467.444747416,-141467.444747416,0,0,0,543140.452785337,693937.270581565,761887.467476708,761887.467476708,620420.022729292
2012-12-01,762138.880694336,-205057.563123547,-205057.563123547,-205057.563123547,-205057.563123547,-205057.563123547,-205057.563123547,0,0,0,484322.78721006,627144.494359505,762138.880694336,762138.880694336,557081.317570789
2013-01-01,762398.674352552,-231031.194560175,-231031.194560175,-231031.194560175,-231031.194560175,-231031.194560175,-231031.194560175,0,0,0,452521.011824808,602168.340978761,762398.674352552,762398.674352552,531367.479792377
2013-02-01,762658.468010768,-200244.092788439,-200244.092788439,-200244.092788439,-200244.092788439,-200244.092788439,-200244.092788439,0,0,0,486560.275987602,633816.235268192,762658.468010768,762658.468010768,562414.375222329
