"ds","trend","additive_terms","additive_terms_lower","additive_terms_upper","yearly","yearly_lower","yearly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
2003-05-01,797713.279295247,184659.593524646,184659.593524646,184659.593524646,184659.593524646,184659.593524646,184659.593524646,0,0,0,901353.151064665,1048488.48585821,797713.279295247,797713.279295247,982372.872819892
2003-06-01,793418.134297527,132888.450521514,132888.450521514,132888.450521514,132888.450521514,132888.450521514,132888.450521514,0,0,0,851535.386867494,1003162.61096263,793418.134297527,793418.134297527,926306.584819041
2003-07-01,789261.542364249,118515.714615856,118515.714615856,118515.714615856,118515.714615856,118515.714615856,118515.714615856,0,0,0,834975.843345744,983904.432140419,789261.542364249,789261.542364249,907777.256980105
2003-08-01,784966.39736653,22606.1556965599,22606.1556965599,22606.1556965599,22606.1556965599,22606.1556965599,22606.1556965599,0,0,0,731553.693848687,881029.124533259,784966.39736653,784966.39736653,807572.55306309
2003-09-01,780671.25236881,-9383.99861493979,-9383.99861493979,-9383.99861493979,-9383.99861493979,-9383.99861493979,-9383.99861493979,0,0,0,696477.622952919,844129.647106974,780671.25236881,780671.25236881,771287.25375387
2003-10-01,776514.660435533,-82762.3312221569,-82762.3312221569,-82762.3312221569,-82762.3312221569,-82762.3312221569,-82762.3312221569,0,0,0,620005.586323659,765333.608917846,776514.660435533,776514.660435533,693752.329213376
2003-11-01,772737.323090576,-188762.341744001,-188762.341744001,-188762.341744001,-188762.341744001,-188762.341744001,-188762.341744001,0,0,0,506795.810444032,654851.264048736,772737.323090576,772737.323090576,583974.981346575
2003-12-01,769081.835337393,-258842.141651449,-258842.141651449,-258842.141651449,-258842.141651449,-258842.141651449,-258842.141651449,0,0,0,430604.70050512,581102.96945792,769081.835337393,769081.835337393,510239.693685943
2004-01-01,765304.497992437,-215290.297752778,-215290.297752778,-215290.297752778,-215290.297752778,-215290.297752778,-215290.297752778,0,0,0,479867.245466573,628009.345550685,765304.497992437,765304.497992437,550014.200239658
2004-02-01,761527.16064748,-146474.094942973,-146474.094942973,-146474.094942973,-146474.094942973,-146474.094942973,-146474.094942973,0,0,0,538759.849944608,692384.897856489,761527.16064748,761527.16064748,615053.065704508
2004-03-01,757993.52248607,94964.579669216,94964.579669216,94964.579669216,94964.579669216,94964.579669216,94964.579669216,0,0,0,774910.111904904,928472.624974455,757993.52248607,757993.52248607,852958.102155286
2004-04-01,754216.185141113,231070.710775011,231070.710775011,231070.710775011,231070.710775011,231070.710775011,231070.710775011,0,0,0,915083.922043682,1057864.37997389,754216.185141113,754216.185141113,985286.895916124
2004-05-01,750560.69738793,231839.573822766,231839.573822766,231839.573822766,231839.573822766,231839.573822766,231839.573822766,0,0,0,913741.111740569,1054549.30815257,750560.69738793,750560.69738793,982400.271210696
2004-06-01,746783.360042974,132982.400639482,132982.400639482,132982.400639482,132982.400639482,132982.400639482,132982.400639482,0,0,0,808011.875249033,954309.351357289,746783.360042974,746783.360042974,879765.760682455
2004-07-01,743127.87228979,109108.984182728,109108.984182728,109108.984182728,109108.984182728,109108.984182728,109108.984182728,0,0,0,782551.489295582,929988.141866974,743127.87228979,743127.87228979,852236.856472519
2004-08-01,741686.729541065,7129.61743148573,7129.61743148573,7129.61743148573,7129.61743148573,7129.61743148573,7129.61743148573,0,0,0,673636.598184449,823149.453610821,741686.729541065,741686.729541065,748816.34697255
2004-09-01,740245.586792339,-40899.7868197521,-40899.7868197521,-40899.7868197521,-40899.7868197521,-40899.7868197521,-40899.7868197521,0,0,0,625961.337739403,771248.985010258,740245.586792339,740245.586792339,699345.799972587
2004-10-01,738850.932519379,-109643.208390685,-109643.208390685,-109643.208390685,-109643.208390685,-109643.208390685,-109643.208390685,0,0,0,548461.003890518,705422.128594655,738850.932519379,738850.932519379,629207.724128694
2004-11-01,737409.789770654,-141467.444747327,-141467.444747327,-141467.444747327,-141467.444747327,-141467.444747327,-141467.444747327,0,0,0,517909.477613297,668344.079773676,737409.789770654,737409.789770654,595942.345023326
2004-12-01,736015.135497694,-205057.563123522,-205057.563123522,-205057.563123522,-205057.563123522,-205057.563123522,-205057.563123522,0,0,0,457560.860046957,605400.381425569,736015.135497694,736015.135497694,530957.572374171
2005-01-01,734573.992748969,-231031.194560191,-231031.194560191,-231031.194560191,-231031.194560191,-231031.194560191,-231031.194560191,0,0,0,427062.937456182,577077.967208819,734573.992748969,734573.992748969,503542.798188778
2005-02-01,733132.850000243,-200244.092788529,-200244.092788529,-200244.092788529,-200244.092788529,-200244.092788529,-200244.092788529,0,0,0,459529.002477519,604688.011207535,733132.850000243,733132.850000243,532888.757211714
2005-03-01,731831.172678814,94985.9325588798,94985.9325588798,94985.9325588798,94985.9325588798,94985.9325588798,94985.9325588798,0,0,0,753524.581543777,904546.219084105,731831.172678814,731831.172678814,826817.105237694
2005-04-01,733553.213651384,227844.57149601,227844.57149601,227844.57149601,227844.57149601,227844.57149601,227844.57149601,0,0,0,887515.468222124,1033567.72605998,733553.213651384,733553.213651384,961397.785147394
2005-05-01,735219.704915162,216077.895488769,216077.895488769,216077.895488769,216077.895488769,216077.895488769,216077.895488769,0,0,0,876680.02833667,1025284.19626389,735219.704915162,735219.704915162,951297.600403931
2005-06-01,736941.745887732,132609.63496476,132609.63496476,132609.63496476,132609.63496476,132609.63496476,132609.63496476,0,0,0,798964.383961059,948175.56691266,736941.745887732,736941.745887732,869551.380852493
2005-07-01,738608.23715151,112028.950834005,112028.950834005,112028.950834005,112028.950834005,112028.950834005,112028.950834005,0,0,0,774278.488563435,925498.682417916,738608.23715151,738608.23715151,850637.187985515
2005-08-01,740330.278124081,12121.1643289308,12121.1643289308,12121.1643289308,12121.1643289308,12121.1643289308,12121.1643289308,0,0,0,676675.778831717,829492.005371984,740330.278124081,740330.278124081,752451.442453011
2005-09-01,742052.319096651,-30340.9712274303,-30340.9712274303,-30340.9712274303,-30340.9712274303,-30340.9712274303,-30340.9712274303,0,0,0,637476.580240163,788284.112102675,742052.319096651,742052.319096651,711711.347869221
2005-10-01,743718.810360429,-100175.201143318,-100175.201143318,-100175.201143318,-100175.201143318,-100175.201143318,-100175.201143318,0,0,0,566140.767115309,719769.712314079,743718.810360429,743718.810360429,643543.60921711
2005-11-01,745440.851332999,-156814.49349729,-156814.49349729,-156814.49349729,-156814.49349729,-156814.49349729,-156814.49349729,0,0,0,508395.922606112,664741.432007796,745440.851332999,745440.851332999,588626.357835709
2005-12-01,747107.342596777,-223391.28072425,-223391.28072425,-223391.28072425,-223391.28072425,-223391.28072425,-223391.28072425,0,0,0,451477.236186207,594485.720859985,747107.342596777,747107.342596777,523716.061872527
2006-01-01,748506.605154226,-226446.749074314,-226446.749074314,-226446.749074314,-226446.749074314,-226446.749074314,-226446.749074314,0,0,0,446479.906355433,593392.253028777,748506.605154226,748506.605154226,522059.856079912
2006-02-01,749905.867711676,-182469.974777153,-182469.974777153,-182469.974777153,-182469.974777153,-182469.974777153,-182469.974777153,0,0,0,491154.363607006,642778.355534895,749905.867711676,749905.867711676,567435.892934523
2006-03-01,751169.717763565,94565.776766083,94565.776766083,94565.776766083,94565.776766083,94565.776766083,94565.776766083,0,0,0,770741.714853581,918909.774394756,751169.717763565,751169.717763565,845735.494529648
2006-04-01,752568.980321015,224223.637661446,224223.637661446,224223.637661446,224223.637661446,224223.637661446,224223.637661446,0,0,0,907280.367430746,1055692.25989535,752568.980321015,752568.980321015,976792.617982461
2006-05-01,753923.105376611,200344.079097705,200344.079097705,200344.079097705,200344.079097705,200344.079097705,200344.079097705,0,0,0,876017.501647965,1031698.7616754,753923.105376611,753923.105376611,954267.184474316
2006-06-01,755322.367934061,132576.491552786,132576.491552786,132576.491552786,132576.491552786,132576.491552786,132576.491552786,0,0,0,818180.795769035,964195.316437919,755322.367934061,755322.367934061,887898.859486847
2006-07-01,756676.492989657,115166.179889911,115166.179889911,115166.179889911,115166.179889911,115166.179889911,115166.179889911,0,0,0,800192.830943543,949715.637277097,756676.492989657,756676.492989657,871842.672879568
2006-08-01,758075.755547106,17283.4608616263,17283.4608616263,17283.4608616263,17283.4608616263,17283.4608616263,17283.4608616263,0,0,0,697457.723198636,854122.212871636,758075.755547106,758075.755547106,775359.216408733
2006-09-01,759475.018104556,-19830.1887849453,-19830.1887849453,-19830.1887849453,-19830.1887849453,-19830.1887849453,-19830.1887849453,0,0,0,657764.655529881,809301.223449874,759475.018104556,759475.018104556,739644.82931961
2006-10-01,760290.527986754,-91212.5426155246,-91212.5426155246,-91212.5426155246,-91212.5426155246,-91212.5426155246,-91212.5426155246,0,0,0,598463.967189273,750316.165441141,760290.527986754,760290.527986754,669077.985371229
2006-11-01,761133.221531692,-172587.037120334,-172587.037120334,-172587.037120334,-172587.037120334,-172587.037120334,-172587.037120334,0,0,0,510865.033910901,659670.906551905,761133.221531692,761133.221531692,588546.184411359
2006-12-01,761948.731413891,-241327.726910835,-241327.726910835,-241327.726910835,-241327.726910835,-241327.726910835,-241327.726910835,0,0,0,443042.236967155,595989.27937395,761948.731413891,761948.731413891,520621.004503056
2007-01-01,762791.424958829,-221197.629670959,-221197.629670959,-221197.629670959,-221197.629670959,-221197.629670959,-221197.629670959,0,0,0,466877.683412289,615645.128585123,762791.424958829,762791.424958829,541593.79528787
2007-02-01,763634.118503767,-164537.856439964,-164537.856439964,-164537.856439964,-164537.856439964,-164537.856439964,-164537.856439964,0,0,0,527439.846998765,674273.602078601,763634.118503767,763634.118503767,599096.262063803
2007-03-01,764395.261060486,93698.4407353432,93698.4407353432,93698.4407353432,93698.4407353432,93698.4407353432,93698.4407353432,0,0,0,788129.5561467,936916.677239943,764395.261060486,764395.261060486,858093.701795829
2007-04-01,765237.954605424,220215.623326865,220215.623326865,220215.623326865,220215.623326865,220215.623326865,220215.623326865,0,0,0,909324.021559707,1062920.03881689,765237.954605424,765237.954605424,985453.577932289
2007-05-01,766053.464487623,184659.593524663,184659.593524663,184659.593524663,184659.593524663,184659.593524663,184659.593524663,0,0,0,878405.009045534,1028518.75117696,766053.464487623,766053.464487623,950713.058012286
2007-06-01,766896.158032561,132888.450521468,132888.450521468,132888.450521468,132888.450521468,132888.450521468,132888.450521468,0,0,0,820118.533986407,975708.739877698,766896.158032561,766896.158032561,899784.608554029
2007-07-01,766708.190285866,118515.714615871,118515.714615871,118515.714615871,118515.714615871,118515.714615871,118515.714615871,0,0,0,812431.656847932,962910.949965781,766708.190285866,766708.190285866,885223.904901738
2007-08-01,766513.956947615,22606.1556965044,22606.1556965044,22606.1556965044,22606.1556965044,22606.1556965044,22606.1556965044,0,0,0,708749.256219498,864174.814999313,766513.956947615,766513.956947615,789120.11264412
2007-09-01,766319.723609364,-9383.99861483269,-9383.99861483269,-9383.99861483269,-9383.99861483269,-9383.99861483269,-9383.99861483269,0,0,0,681870.43435198,835380.453202161,766319.723609364,766319.723609364,756935.724994532
2007-10-01,766131.75586267,-82762.3312221001,-82762.3312221001,-82762.3312221001,-82762.3312221001,-82762.3312221001,-82762.3312221001,0,0,0,611489.059384241,756084.1926913,766131.75586267,766131.75586267,683369.42464057
